#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MRPL24	MRPS22	9606.ENSP00000354525	9606.ENSP00000418008	0	0	0	0	0.298	0.841	0	0.271	0.912
MRPL24	MRPS27	9606.ENSP00000354525	9606.ENSP00000426941	0	0	0	0	0.181	0.841	0	0.506	0.930
MRPL24	RPS7	9606.ENSP00000354525	9606.ENSP00000495273	0	0	0	0	0.777	0.785	0	0.149	0.955
MRPL24	RPS24	9606.ENSP00000354525	9606.ENSP00000414321	0	0	0	0	0.812	0.785	0	0.314	0.969
MRPL24	RPL5	9606.ENSP00000354525	9606.ENSP00000359345	0.115	0	0	0	0.811	0.784	0	0.313	0.971
MRPL24	RPS6	9606.ENSP00000354525	9606.ENSP00000369757	0	0	0	0	0.811	0.805	0	0.278	0.971
MRPL24	RPL11	9606.ENSP00000354525	9606.ENSP00000496250	0.115	0	0	0	0.807	0.817	0	0.313	0.975
MRPL24	MRPS15	9606.ENSP00000354525	9606.ENSP00000362208	0	0	0	0	0.636	0.958	0	0.516	0.992
MRPL40	MRPS34	9606.ENSP00000333401	9606.ENSP00000177742	0	0	0	0	0.255	0.844	0	0.423	0.927
MRPL40	ACO2	9606.ENSP00000333401	9606.ENSP00000216254	0	0	0	0	0.122	0.845	0	0.164	0.876
MRPL40	MRM2	9606.ENSP00000333401	9606.ENSP00000242257	0	0	0	0	0.123	0.800	0	0.100	0.828
MRPL40	MTIF2	9606.ENSP00000333401	9606.ENSP00000263629	0	0	0	0	0.078	0.531	0.500	0.131	0.787
MRPL40	MRPL13	9606.ENSP00000333401	9606.ENSP00000306548	0	0	0	0	0.423	0.992	0	0.445	0.997
MRPL40	MRPS31	9606.ENSP00000333401	9606.ENSP00000315397	0	0	0	0	0.165	0.829	0	0.411	0.908
MRPL40	MTG1	9606.ENSP00000333401	9606.ENSP00000323047	0	0	0	0	0.049	0.800	0	0.108	0.815
MRPL40	DROSHA	9606.ENSP00000333401	9606.ENSP00000425979	0	0	0	0	0.096	0.763	0	0.126	0.796
MRPL40	MTERF4	9606.ENSP00000333401	9606.ENSP00000480378	0	0	0	0	0.049	0.817	0	0.059	0.822
MRPL40	RPL11	9606.ENSP00000333401	9606.ENSP00000496250	0	0	0	0	0.140	0.878	0	0.193	0.908
MRPL40	MRPS27	9606.ENSP00000333401	9606.ENSP00000426941	0	0	0	0	0.099	0.829	0	0.454	0.909
MRPL40	MRPS22	9606.ENSP00000333401	9606.ENSP00000418008	0	0	0	0	0.294	0.829	0	0.435	0.926
MRPL40	MRPL24	9606.ENSP00000333401	9606.ENSP00000354525	0	0	0	0	0.401	0.862	0	0.400	0.946
MRPL40	MRPS15	9606.ENSP00000333401	9606.ENSP00000362208	0	0	0	0	0.355	0.987	0	0.345	0.994
MRPS15	MRPS34	9606.ENSP00000362208	9606.ENSP00000177742	0.051	0	0	0	0.406	0.960	0.800	0.352	0.996
MRPS15	ACO2	9606.ENSP00000362208	9606.ENSP00000216254	0	0	0	0	0.155	0.845	0	0.130	0.876
MRPS15	MTIF2	9606.ENSP00000362208	9606.ENSP00000263629	0.102	0	0	0	0.177	0.937	0.500	0.240	0.979
MRPS15	GUF1	9606.ENSP00000362208	9606.ENSP00000281543	0.102	0	0	0	0.094	0.580	0	0.240	0.705
MRPS15	MRPL13	9606.ENSP00000362208	9606.ENSP00000306548	0.084	0	0	0	0.658	0.991	0	0.665	0.998
MRPS15	EEF2	9606.ENSP00000362208	9606.ENSP00000307940	0.044	0	0	0	0.482	0.480	0	0.181	0.761
MRPS15	RPL15	9606.ENSP00000362208	9606.ENSP00000309334	0	0	0	0	0.808	0.783	0	0.387	0.972
MRPS15	MRPS31	9606.ENSP00000362208	9606.ENSP00000315397	0	0	0	0	0.097	0.974	0.800	0.389	0.996
MRPS15	MRPL40	9606.ENSP00000362208	9606.ENSP00000333401	0	0	0	0	0.355	0.987	0	0.345	0.994
MRPS15	MRPL24	9606.ENSP00000362208	9606.ENSP00000354525	0	0	0	0	0.636	0.958	0	0.516	0.992
MRPS15	RPL5	9606.ENSP00000362208	9606.ENSP00000359345	0	0	0	0	0.808	0.783	0	0.333	0.969
MRPS15	UTP11	9606.ENSP00000362208	9606.ENSP00000362105	0	0	0	0	0.311	0.618	0	0	0.725
MRPS15	SRP54	9606.ENSP00000362208	9606.ENSP00000451818	0.057	0	0	0	0.122	0.552	0	0.309	0.709
MRPS15	WDR43	9606.ENSP00000362208	9606.ENSP00000384302	0	0	0	0	0.117	0.751	0	0.044	0.771
MRPS15	RACK1	9606.ENSP00000362208	9606.ENSP00000426909	0	0	0	0	0.606	0.575	0	0.072	0.831
MRPS15	NSA2	9606.ENSP00000362208	9606.ENSP00000483484	0	0	0	0	0.543	0.781	0	0.307	0.924
MRPS15	RPS7	9606.ENSP00000362208	9606.ENSP00000495273	0	0	0	0	0.722	0.781	0	0.250	0.950
MRPS15	RPL11	9606.ENSP00000362208	9606.ENSP00000496250	0	0	0	0	0.801	0.782	0	0.314	0.967
MRPS15	RPS24	9606.ENSP00000362208	9606.ENSP00000414321	0.115	0	0	0	0.780	0.784	0	0.327	0.967
MRPS15	RPS6	9606.ENSP00000362208	9606.ENSP00000369757	0.090	0	0	0	0.779	0.820	0	0.315	0.972
MRPS15	MRPS22	9606.ENSP00000362208	9606.ENSP00000418008	0	0	0	0	0.417	0.962	0.900	0.448	0.998
MRPS15	MRPS27	9606.ENSP00000362208	9606.ENSP00000426941	0	0	0	0	0.542	0.975	0.900	0.472	0.999
MRPS22	MRPS34	9606.ENSP00000418008	9606.ENSP00000177742	0	0	0	0	0.477	0.981	0.800	0.645	0.999
MRPS22	MTIF2	9606.ENSP00000418008	9606.ENSP00000263629	0	0	0	0	0.247	0.826	0.500	0.248	0.944
MRPS22	MRPL13	9606.ENSP00000418008	9606.ENSP00000306548	0	0	0	0	0.352	0.841	0	0.400	0.933
MRPS22	MRPS31	9606.ENSP00000418008	9606.ENSP00000315397	0	0	0	0	0.405	0.973	0.800	0.460	0.998
MRPS22	MRPL40	9606.ENSP00000418008	9606.ENSP00000333401	0	0	0	0	0.294	0.829	0	0.435	0.926
MRPS22	MRPL24	9606.ENSP00000418008	9606.ENSP00000354525	0	0	0	0	0.298	0.841	0	0.271	0.912
MRPS22	MRPS15	9606.ENSP00000418008	9606.ENSP00000362208	0	0	0	0	0.417	0.962	0.900	0.448	0.998
MRPS22	MRPS27	9606.ENSP00000418008	9606.ENSP00000426941	0	0	0	0	0.335	0.976	0.900	0.473	0.999
MRPS27	MRPS34	9606.ENSP00000426941	9606.ENSP00000177742	0	0	0	0	0.139	0.984	0.800	0.420	0.998
MRPS27	MTIF2	9606.ENSP00000426941	9606.ENSP00000263629	0	0	0	0	0.067	0.826	0.500	0.064	0.914
MRPS27	MRPL13	9606.ENSP00000426941	9606.ENSP00000306548	0	0	0	0	0.130	0.841	0	0.365	0.905
MRPS27	MRPS31	9606.ENSP00000426941	9606.ENSP00000315397	0	0	0	0	0.124	0.973	0.800	0	0.995
MRPS27	MRPL40	9606.ENSP00000426941	9606.ENSP00000333401	0	0	0	0	0.099	0.829	0	0.454	0.909
MRPS27	MRPL24	9606.ENSP00000426941	9606.ENSP00000354525	0	0	0	0	0.181	0.841	0	0.506	0.930
MRPS27	MRPS15	9606.ENSP00000426941	9606.ENSP00000362208	0	0	0	0	0.542	0.975	0.900	0.472	0.999
MRPS27	MRPS22	9606.ENSP00000426941	9606.ENSP00000418008	0	0	0	0	0.335	0.976	0.900	0.473	0.999
MRPS31	MRPS34	9606.ENSP00000315397	9606.ENSP00000177742	0	0	0	0	0.064	0.974	0.800	0.338	0.996
MRPS31	MTIF2	9606.ENSP00000315397	9606.ENSP00000263629	0	0	0	0	0.167	0.826	0.500	0	0.921
MRPS31	MRPL13	9606.ENSP00000315397	9606.ENSP00000306548	0	0	0	0	0.150	0.841	0	0.270	0.893
MRPS31	MRPL24	9606.ENSP00000315397	9606.ENSP00000354525	0	0	0	0	0.231	0.841	0	0.053	0.874
MRPS31	MRPL40	9606.ENSP00000315397	9606.ENSP00000333401	0	0	0	0	0.165	0.829	0	0.411	0.908
MRPS31	MRPS27	9606.ENSP00000315397	9606.ENSP00000426941	0	0	0	0	0.124	0.973	0.800	0	0.995
MRPS31	MRPS15	9606.ENSP00000315397	9606.ENSP00000362208	0	0	0	0	0.097	0.974	0.800	0.389	0.996
MRPS31	MRPS22	9606.ENSP00000315397	9606.ENSP00000418008	0	0	0	0	0.405	0.973	0.800	0.460	0.998
MRPS34	MRPL24	9606.ENSP00000177742	9606.ENSP00000354525	0	0	0	0	0.422	0.844	0	0.166	0.918
MRPS34	MRPL40	9606.ENSP00000177742	9606.ENSP00000333401	0	0	0	0	0.255	0.844	0	0.423	0.927
MRPS34	MTIF2	9606.ENSP00000177742	9606.ENSP00000263629	0.061	0	0	0	0.133	0.828	0.500	0.263	0.939
MRPS34	MRPL13	9606.ENSP00000177742	9606.ENSP00000306548	0.057	0	0	0	0.444	0.844	0	0.369	0.941
MRPS34	MRPS31	9606.ENSP00000177742	9606.ENSP00000315397	0	0	0	0	0.064	0.974	0.800	0.338	0.996
MRPS34	MRPS15	9606.ENSP00000177742	9606.ENSP00000362208	0.051	0	0	0	0.406	0.960	0.800	0.352	0.996
MRPS34	MRPS27	9606.ENSP00000177742	9606.ENSP00000426941	0	0	0	0	0.139	0.984	0.800	0.420	0.998
MRPS34	MRPS22	9606.ENSP00000177742	9606.ENSP00000418008	0	0	0	0	0.477	0.981	0.800	0.645	0.999
MS4A2	GATA2	9606.ENSP00000278888	9606.ENSP00000345681	0	0	0	0	0.430	0	0	0.534	0.723
MS4A2	MS4A5	9606.ENSP00000278888	9606.ENSP00000300190	0	0	0	0	0.049	0	0	0.857	0.859
MS4A2	LYN	9606.ENSP00000278888	9606.ENSP00000428924	0	0	0	0	0.042	0.100	0.900	0.576	0.958
MS4A5	MS4A2	9606.ENSP00000300190	9606.ENSP00000278888	0	0	0	0	0.049	0	0	0.857	0.859
MSH3	PHF21A	9606.ENSP00000265081	9606.ENSP00000398824	0	0	0	0	0.063	0.052	0.720	0.092	0.744
MSH3	XPC	9606.ENSP00000265081	9606.ENSP00000285021	0	0	0	0	0.122	0.068	0.720	0.330	0.826
MSH3	RAD23B	9606.ENSP00000265081	9606.ENSP00000350708	0	0	0	0	0.063	0	0.720	0.545	0.870
MSH3	XRCC5	9606.ENSP00000265081	9606.ENSP00000375978	0	0	0	0	0.076	0	0.720	0.644	0.900
MSH3	XRCC6	9606.ENSP00000265081	9606.ENSP00000352257	0	0	0	0	0.081	0	0.720	0.746	0.929
MSRB2	CBS	9606.ENSP00000365693	9606.ENSP00000381231	0.042	0	0	0	0.061	0	0	0.715	0.721
MSX1	LEF1	9606.ENSP00000372170	9606.ENSP00000265165	0	0	0	0	0.093	0	0	0.819	0.829
MSX1	PAX9	9606.ENSP00000372170	9606.ENSP00000355245	0	0	0	0	0	0.095	0	0.982	0.983
MSX1	BMP2	9606.ENSP00000372170	9606.ENSP00000368104	0	0	0	0	0.050	0	0	0.795	0.797
MT1E	MT1F	9606.ENSP00000328137	9606.ENSP00000334872	0	0	0	0.921	0.781	0	0	0.113	0.797
MT1F	MT1E	9606.ENSP00000334872	9606.ENSP00000328137	0	0	0	0.921	0.781	0	0	0.113	0.797
MTERF4	MRM2	9606.ENSP00000480378	9606.ENSP00000242257	0	0	0	0	0.060	0.800	0	0.708	0.940
MTERF4	MRPL13	9606.ENSP00000480378	9606.ENSP00000306548	0	0	0	0	0.057	0.814	0	0.119	0.832
MTERF4	MTG1	9606.ENSP00000480378	9606.ENSP00000323047	0	0	0	0	0.139	0.800	0	0.811	0.964
MTERF4	MRPL40	9606.ENSP00000480378	9606.ENSP00000333401	0	0	0	0	0.049	0.817	0	0.059	0.822
MTERF4	MRPL24	9606.ENSP00000480378	9606.ENSP00000354525	0	0	0	0	0.049	0.815	0	0.381	0.881
MTG1	MRM2	9606.ENSP00000323047	9606.ENSP00000242257	0	0	0	0	0.273	0.855	0	0.763	0.973
MTG1	MRPL13	9606.ENSP00000323047	9606.ENSP00000306548	0	0	0	0	0.049	0.979	0	0.072	0.980
MTG1	NSA2	9606.ENSP00000323047	9606.ENSP00000483484	0	0	0	0	0.316	0.499	0	0.212	0.706
MTG1	MRPL40	9606.ENSP00000323047	9606.ENSP00000333401	0	0	0	0	0.049	0.800	0	0.108	0.815
MTG1	MTERF4	9606.ENSP00000323047	9606.ENSP00000480378	0	0	0	0	0.139	0.800	0	0.811	0.964
MTG1	MRPL24	9606.ENSP00000323047	9606.ENSP00000354525	0	0	0	0	0.080	0.979	0	0.115	0.981
MTHFD1	SHMT2	9606.ENSP00000498336	9606.ENSP00000333667	0.111	0	0	0	0.350	0.180	0.956	0.836	0.996
MTHFD1	MTR	9606.ENSP00000498336	9606.ENSP00000355536	0.057	0	0	0	0.140	0	0.942	0.944	0.997
MTHFD1	GART	9606.ENSP00000498336	9606.ENSP00000371253	0.322	0.005	0	0	0.859	0.169	0.983	0.953	0.999
MTHFD1	CBS	9606.ENSP00000498336	9606.ENSP00000381231	0.047	0	0	0	0.123	0	0	0.857	0.870
MTIF2	MRPS34	9606.ENSP00000263629	9606.ENSP00000177742	0.061	0	0	0	0.133	0.828	0.500	0.263	0.939
MTIF2	APMAP	9606.ENSP00000263629	9606.ENSP00000217456	0.111	0	0	0	0.690	0	0	0.281	0.784
MTIF2	RPP38	9606.ENSP00000263629	9606.ENSP00000478982	0.071	0	0	0	0.429	0.447	0	0.116	0.706
MTIF2	EEF2	9606.ENSP00000263629	9606.ENSP00000307940	0	0	0	0	0.596	0.132	0	0.247	0.713
MTIF2	DKC1	9606.ENSP00000263629	9606.ENSP00000358563	0.102	0	0	0	0.624	0.197	0	0.240	0.766
MTIF2	RPS7	9606.ENSP00000263629	9606.ENSP00000495273	0	0	0	0	0.100	0.766	0	0.054	0.783
MTIF2	MRPL40	9606.ENSP00000263629	9606.ENSP00000333401	0	0	0	0	0.078	0.531	0.500	0.131	0.787
MTIF2	RPL15	9606.ENSP00000263629	9606.ENSP00000309334	0	0	0	0	0.125	0.820	0	0.052	0.837
MTIF2	RPS24	9606.ENSP00000263629	9606.ENSP00000414321	0.119	0	0	0	0.092	0.833	0	0	0.854
MTIF2	RPS6	9606.ENSP00000263629	9606.ENSP00000369757	0.120	0	0	0	0.096	0.833	0	0.123	0.867
MTIF2	MRPS27	9606.ENSP00000263629	9606.ENSP00000426941	0	0	0	0	0.067	0.826	0.500	0.064	0.914
MTIF2	MRPS31	9606.ENSP00000263629	9606.ENSP00000315397	0	0	0	0	0.167	0.826	0.500	0	0.921
MTIF2	MRPS22	9606.ENSP00000263629	9606.ENSP00000418008	0	0	0	0	0.247	0.826	0.500	0.248	0.944
MTIF2	RPL11	9606.ENSP00000263629	9606.ENSP00000496250	0	0	0	0	0.529	0.843	0	0.349	0.947
MTIF2	RPL5	9606.ENSP00000263629	9606.ENSP00000359345	0	0	0	0	0.626	0.841	0	0.349	0.957
MTIF2	MRPL24	9606.ENSP00000263629	9606.ENSP00000354525	0	0	0	0	0.311	0.913	0.500	0.350	0.978
MTIF2	MRPS15	9606.ENSP00000263629	9606.ENSP00000362208	0.102	0	0	0	0.177	0.937	0.500	0.240	0.979
MTIF2	MRPL13	9606.ENSP00000263629	9606.ENSP00000306548	0.061	0	0	0	0.382	0.914	0.500	0.348	0.981
MTR	MARS1	9606.ENSP00000355536	9606.ENSP00000262027	0.042	0	0	0	0.123	0	0.900	0.439	0.946
MTR	CD320	9606.ENSP00000355536	9606.ENSP00000301458	0	0	0	0	0	0	0	0.816	0.816
MTR	SHMT2	9606.ENSP00000355536	9606.ENSP00000333667	0	0	0	0	0.042	0	0.942	0.736	0.984
MTR	NDOR1	9606.ENSP00000355536	9606.ENSP00000360576	0.053	0	0	0	0.110	0	0	0.753	0.774
MTR	GART	9606.ENSP00000355536	9606.ENSP00000371253	0	0	0	0	0.090	0	0.900	0.614	0.961
MTR	CBS	9606.ENSP00000355536	9606.ENSP00000381231	0.088	0	0	0	0.057	0	0.909	0.933	0.994
MTR	CTH	9606.ENSP00000355536	9606.ENSP00000359976	0.115	0	0	0	0.358	0	0.965	0.759	0.994
MTR	MTHFD1	9606.ENSP00000355536	9606.ENSP00000498336	0.057	0	0	0	0.140	0	0.942	0.944	0.997
MTUS1	EGFR	9606.ENSP00000262102	9606.ENSP00000275493	0	0	0	0	0.083	0	0	0.713	0.725
MTUS1	CD8A	9606.ENSP00000262102	9606.ENSP00000386559	0	0	0	0	0	0	0	0.780	0.780
MX2	BST2	9606.ENSP00000333657	9606.ENSP00000252593	0	0	0	0	0.357	0	0	0.703	0.801
MX2	IFIT5	9606.ENSP00000333657	9606.ENSP00000360860	0	0	0	0	0.394	0	0	0.565	0.725
MYH6	MYH9	9606.ENSP00000386041	9606.ENSP00000216181	0	0	0.093	0.881	0	0.098	0.900	0.068	0.913
MYH6	MYOD1	9606.ENSP00000386041	9606.ENSP00000250003	0	0	0	0	0.127	0	0	0.805	0.822
MYH6	NPPB	9606.ENSP00000386041	9606.ENSP00000365651	0	0	0	0	0.106	0	0	0.762	0.778
MYH6	MYH8	9606.ENSP00000386041	9606.ENSP00000384330	0	0	0.050	0.981	0.086	0	0.900	0.055	0.907
MYH6	MYL12A	9606.ENSP00000386041	9606.ENSP00000464359	0	0	0	0	0.101	0.313	0.540	0.293	0.772
MYH6	MYL12B	9606.ENSP00000386041	9606.ENSP00000463559	0	0	0	0	0.101	0.313	0.540	0.419	0.813
MYH8	MYH9	9606.ENSP00000384330	9606.ENSP00000216181	0	0	0.095	0.882	0	0.098	0.900	0.074	0.914
MYH8	MYL12A	9606.ENSP00000384330	9606.ENSP00000464359	0	0	0	0	0.101	0.313	0.540	0.219	0.748
MYH8	MYL12B	9606.ENSP00000384330	9606.ENSP00000463559	0	0	0	0	0.101	0.313	0.540	0.251	0.759
MYH8	MYH6	9606.ENSP00000384330	9606.ENSP00000386041	0	0	0.050	0.981	0.086	0	0.900	0.055	0.907
MYH9	ROCK1	9606.ENSP00000216181	9606.ENSP00000382697	0	0	0	0	0.085	0.334	0.500	0.375	0.784
MYH9	CAPZB	9606.ENSP00000216181	9606.ENSP00000401010	0	0	0	0	0.153	0.248	0.500	0.422	0.791
MYH9	FSCN2	9606.ENSP00000216181	9606.ENSP00000334665	0	0	0	0	0.058	0	0.800	0	0.803
MYH9	IQGAP1	9606.ENSP00000216181	9606.ENSP00000268182	0	0	0	0	0.320	0.358	0	0.621	0.820
MYH9	RIPOR2	9606.ENSP00000216181	9606.ENSP00000259698	0	0	0	0	0.056	0.066	0.800	0.154	0.830
MYH9	RDX	9606.ENSP00000216181	9606.ENSP00000496414	0	0	0	0	0.042	0.057	0.800	0.263	0.849
MYH9	MYH6	9606.ENSP00000216181	9606.ENSP00000386041	0	0	0.093	0.881	0	0.098	0.900	0.068	0.913
MYH9	MYH8	9606.ENSP00000216181	9606.ENSP00000384330	0	0	0.095	0.882	0	0.098	0.900	0.074	0.914
MYH9	EZR	9606.ENSP00000216181	9606.ENSP00000338934	0	0	0	0	0.127	0.057	0.800	0.542	0.914
MYH9	MYL12A	9606.ENSP00000216181	9606.ENSP00000464359	0	0	0	0	0.139	0.707	0.900	0.494	0.985
MYH9	MYL12B	9606.ENSP00000216181	9606.ENSP00000463559	0	0	0	0	0.684	0.813	0.900	0.809	0.998
MYL12A	MYH9	9606.ENSP00000464359	9606.ENSP00000216181	0	0	0	0	0.139	0.707	0.900	0.494	0.985
MYL12A	ROCK2	9606.ENSP00000464359	9606.ENSP00000317985	0	0	0	0	0	0.106	0.900	0.285	0.930
MYL12A	ROCK1	9606.ENSP00000464359	9606.ENSP00000382697	0	0	0	0	0.049	0.106	0.900	0.254	0.928
MYL12A	MYH8	9606.ENSP00000464359	9606.ENSP00000384330	0	0	0	0	0.101	0.313	0.540	0.219	0.748
MYL12A	MYH6	9606.ENSP00000464359	9606.ENSP00000386041	0	0	0	0	0.101	0.313	0.540	0.293	0.772
MYL12A	MYL12B	9606.ENSP00000464359	9606.ENSP00000463559	0	0	0.048	0.985	0.465	0	0.900	0.048	0.945
MYL12B	MYH9	9606.ENSP00000463559	9606.ENSP00000216181	0	0	0	0	0.684	0.813	0.900	0.809	0.998
MYL12B	MYOD1	9606.ENSP00000463559	9606.ENSP00000250003	0	0	0	0	0	0	0	0.774	0.774
MYL12B	PXN	9606.ENSP00000463559	9606.ENSP00000267257	0	0	0	0	0.104	0.107	0.500	0.396	0.726
MYL12B	ROCK2	9606.ENSP00000463559	9606.ENSP00000317985	0	0	0	0	0.047	0.106	0.900	0.530	0.954
MYL12B	ROCK1	9606.ENSP00000463559	9606.ENSP00000382697	0	0	0	0	0.049	0.106	0.900	0.567	0.958
MYL12B	MYH8	9606.ENSP00000463559	9606.ENSP00000384330	0	0	0	0	0.101	0.313	0.540	0.251	0.759
MYL12B	MYH6	9606.ENSP00000463559	9606.ENSP00000386041	0	0	0	0	0.101	0.313	0.540	0.419	0.813
MYL12B	MYL12A	9606.ENSP00000463559	9606.ENSP00000464359	0	0	0.048	0.985	0.465	0	0.900	0.048	0.945
MYOD1	NEUROD1	9606.ENSP00000250003	9606.ENSP00000295108	0	0	0	0	0.117	0.057	0	0.670	0.701
MYOD1	KAT5	9606.ENSP00000250003	9606.ENSP00000340330	0	0	0	0	0	0.292	0	0.618	0.717
MYOD1	PBX1	9606.ENSP00000250003	9606.ENSP00000405890	0	0	0	0	0	0.314	0	0.653	0.752
MYOD1	MYL12B	9606.ENSP00000250003	9606.ENSP00000463559	0	0	0	0	0	0	0	0.774	0.774
MYOD1	MYH6	9606.ENSP00000250003	9606.ENSP00000386041	0	0	0	0	0.127	0	0	0.805	0.822
MYOD1	HDAC1	9606.ENSP00000250003	9606.ENSP00000362649	0	0	0	0	0	0.644	0	0.801	0.926
MYT1L	ASCL1	9606.ENSP00000497479	9606.ENSP00000266744	0	0	0	0	0.134	0	0	0.960	0.964
MYT1L	NEUROD1	9606.ENSP00000497479	9606.ENSP00000295108	0	0	0	0	0.212	0	0	0.720	0.770
N6AMT1	H4C4	9606.ENSP00000303584	9606.ENSP00000479461	0	0	0	0	0	0.900	0	0	0.900
NAALADL1	CCR7	9606.ENSP00000351484	9606.ENSP00000246657	0	0	0	0	0.073	0	0	0.772	0.779
NAALADL1	CD27	9606.ENSP00000351484	9606.ENSP00000266557	0	0	0	0	0.080	0	0	0.720	0.731
NAALADL1	CD19	9606.ENSP00000351484	9606.ENSP00000313419	0	0	0	0	0.074	0	0	0.696	0.706
NAALADL1	CD8A	9606.ENSP00000351484	9606.ENSP00000386559	0	0	0	0	0.047	0	0	0.712	0.713
NACA	RPS27A	9606.ENSP00000448035	9606.ENSP00000272317	0	0	0	0	0.843	0.068	0	0.182	0.869
NACA	RPL15	9606.ENSP00000448035	9606.ENSP00000309334	0.045	0	0	0	0.885	0.820	0	0	0.978
NACA	RPL5	9606.ENSP00000448035	9606.ENSP00000359345	0	0	0	0	0.885	0.828	0	0.096	0.980
NACA	RPS6	9606.ENSP00000448035	9606.ENSP00000369757	0	0	0	0	0.912	0	0	0.051	0.913
NACA	RPS24	9606.ENSP00000448035	9606.ENSP00000414321	0	0	0	0	0.868	0.071	0	0.068	0.876
NACA	RACK1	9606.ENSP00000448035	9606.ENSP00000426909	0	0	0	0	0.913	0.075	0	0.200	0.930
NACA	RPS7	9606.ENSP00000448035	9606.ENSP00000495273	0	0	0	0	0.748	0.136	0	0	0.773
NACA	SRP54	9606.ENSP00000448035	9606.ENSP00000451818	0	0	0	0	0.058	0.818	0	0.203	0.852
NACA	RPL11	9606.ENSP00000448035	9606.ENSP00000496250	0	0	0	0	0.803	0.820	0	0.115	0.965
NACA-2	PRIM2	9606.ENSP00000497880	9606.ENSP00000484105	0.120	0	0	0	0.645	0.751	0	0.349	0.942
NAT10	UTP3	9606.ENSP00000257829	9606.ENSP00000254803	0	0	0	0	0.789	0.976	0	0.254	0.995
NAT10	WRAP53	9606.ENSP00000257829	9606.ENSP00000324203	0	0	0	0	0.060	0	0.720	0.174	0.763
NAT10	HNRNPU	9606.ENSP00000257829	9606.ENSP00000491215	0	0	0	0	0.075	0.150	0.720	0.081	0.770
NAT10	NOL7	9606.ENSP00000257829	9606.ENSP00000405674	0	0	0	0	0.080	0.800	0	0	0.808
NAT10	RPS27A	9606.ENSP00000257829	9606.ENSP00000272317	0	0	0	0	0.054	0.800	0	0.074	0.809
NAT10	DDX54	9606.ENSP00000257829	9606.ENSP00000323858	0	0	0	0	0.784	0.100	0	0.160	0.822
NAT10	GNL2	9606.ENSP00000257829	9606.ENSP00000362153	0	0	0	0	0.752	0.098	0	0.276	0.824
NAT10	BRIX1	9606.ENSP00000257829	9606.ENSP00000338862	0	0	0	0	0.839	0	0	0.135	0.855
NAT10	NOC3L	9606.ENSP00000257829	9606.ENSP00000360412	0	0	0	0	0.843	0.098	0	0.125	0.865
NAT10	NVL	9606.ENSP00000257829	9606.ENSP00000281701	0.050	0	0	0	0.466	0	0.720	0.223	0.875
NAT10	EBNA1BP2	9606.ENSP00000257829	9606.ENSP00000407323	0	0	0	0	0.848	0	0	0.223	0.877
NAT10	RPP38	9606.ENSP00000257829	9606.ENSP00000478982	0.089	0	0	0	0.443	0.765	0	0.116	0.880
NAT10	URB1	9606.ENSP00000257829	9606.ENSP00000372199	0	0	0	0	0.878	0.095	0	0.182	0.901
NAT10	FTSJ3	9606.ENSP00000257829	9606.ENSP00000396673	0	0	0	0	0.911	0.091	0	0.230	0.933
NAT10	RPS24	9606.ENSP00000257829	9606.ENSP00000414321	0	0	0	0	0.089	0.971	0	0	0.972
NAT10	RPS7	9606.ENSP00000257829	9606.ENSP00000495273	0	0	0	0	0.058	0.977	0	0.100	0.979
NAT10	RPS6	9606.ENSP00000257829	9606.ENSP00000369757	0	0	0	0	0.119	0.978	0	0.095	0.981
NAT10	DNTTIP2	9606.ENSP00000257829	9606.ENSP00000411010	0	0	0	0	0.405	0.976	0	0.273	0.988
NAT10	THUMPD1	9606.ENSP00000257829	9606.ENSP00000379392	0	0	0	0	0.135	0.613	0.900	0.709	0.989
NAT10	UTP11	9606.ENSP00000257829	9606.ENSP00000362105	0	0	0	0	0.406	0.976	0	0.329	0.989
NAT10	DKC1	9606.ENSP00000257829	9606.ENSP00000358563	0	0	0	0	0.864	0.399	0.720	0.713	0.992
NAT10	UTP14A	9606.ENSP00000257829	9606.ENSP00000377944	0	0	0	0	0.711	0.967	0	0.751	0.997
NAT10	WDR3	9606.ENSP00000257829	9606.ENSP00000308179	0	0	0	0	0.900	0.986	0	0.197	0.998
NAT10	WDR43	9606.ENSP00000257829	9606.ENSP00000384302	0	0	0	0	0.842	0.987	0	0.431	0.998
NBR1	NIPSNAP1	9606.ENSP00000343479	9606.ENSP00000216121	0	0	0	0	0.049	0.318	0	0.682	0.776
NBR1	RPS27A	9606.ENSP00000343479	9606.ENSP00000272317	0	0	0	0	0.067	0.969	0	0.137	0.973
NBR1	CALCOCO2	9606.ENSP00000343479	9606.ENSP00000398523	0	0	0	0	0.224	0.070	0	0.938	0.951
NBR1	UBC	9606.ENSP00000343479	9606.ENSP00000441543	0	0	0	0	0.134	0.986	0	0.137	0.989
NCBP2	RBM22	9606.ENSP00000326806	9606.ENSP00000199814	0	0	0	0	0.165	0.829	0	0.345	0.898
NCBP2	PABPN1	9606.ENSP00000326806	9606.ENSP00000216727	0	0	0	0	0.063	0.627	0.800	0.858	0.988
NCBP2	SNRPB2	9606.ENSP00000326806	9606.ENSP00000246071	0	0	0	0	0.246	0.947	0	0.307	0.969
