#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KISS1	TACR3	9606.ENSP00000356162	9606.ENSP00000303325	0	0	0	0	0.054	0	0	0.958	0.958
KL	WNT1	9606.ENSP00000369442	9606.ENSP00000293549	0	0	0	0	0	0.095	0	0.721	0.736
KL	TRPV6	9606.ENSP00000369442	9606.ENSP00000352358	0	0	0	0	0.055	0.094	0	0.694	0.715
KL	PHEX	9606.ENSP00000369442	9606.ENSP00000368682	0	0	0	0	0	0	0	0.882	0.882
KLF5	TP53	9606.ENSP00000366915	9606.ENSP00000269305	0	0	0	0	0.057	0.295	0	0.670	0.762
KLF5	PPARG	9606.ENSP00000366915	9606.ENSP00000287820	0	0	0	0	0.059	0.311	0.750	0.465	0.901
KLHDC8A	PEX7	9606.ENSP00000356124	9606.ENSP00000315680	0	0	0	0	0	0.783	0	0	0.783
KLK3	TP53	9606.ENSP00000314151	9606.ENSP00000269305	0	0	0	0	0	0	0	0.760	0.760
KLK3	MUC1	9606.ENSP00000314151	9606.ENSP00000484824	0	0	0	0	0.185	0.094	0	0.665	0.731
KNG1	SERPIND1	9606.ENSP00000493985	9606.ENSP00000215727	0	0	0	0	0.277	0	0	0.706	0.779
KNG1	SERPING1	9606.ENSP00000493985	9606.ENSP00000278407	0	0	0	0	0.087	0	0.400	0.941	0.964
KNG1	XPNPEP2	9606.ENSP00000493985	9606.ENSP00000360147	0	0	0	0	0.114	0	0	0.790	0.806
KNG1	POMC	9606.ENSP00000493985	9606.ENSP00000384092	0	0	0	0	0	0	0.500	0.747	0.868
KNL1	MAD2L1	9606.ENSP00000335463	9606.ENSP00000296509	0	0	0	0	0.380	0.068	0.500	0.437	0.815
KNL1	MIS12	9606.ENSP00000335463	9606.ENSP00000370557	0	0	0	0	0.063	0.909	0.540	0.973	0.998
KNL1	ZWINT	9606.ENSP00000335463	9606.ENSP00000363055	0	0	0	0	0.259	0.913	0.540	0.986	0.999
KNTC1	ZW10	9606.ENSP00000328236	9606.ENSP00000200135	0	0	0	0	0.144	0.996	0.900	0.995	0.999
KNTC1	MAD2L1	9606.ENSP00000328236	9606.ENSP00000296509	0	0	0	0	0.450	0	0.500	0.575	0.873
KNTC1	ZWINT	9606.ENSP00000328236	9606.ENSP00000363055	0	0	0	0	0.282	0	0	0.903	0.927
KPNA2	KPNA3	9606.ENSP00000438483	9606.ENSP00000261667	0	0	0.064	0.938	0.074	0.475	0.540	0.252	0.815
KPNA2	TPX2	9606.ENSP00000438483	9606.ENSP00000300403	0	0	0	0	0.611	0.297	0	0.552	0.867
KPNA2	KPNA4	9606.ENSP00000438483	9606.ENSP00000334373	0	0	0.064	0.942	0.056	0.431	0.540	0.459	0.852
KPNA2	TNPO1	9606.ENSP00000438483	9606.ENSP00000336712	0	0	0	0	0.064	0.229	0	0.719	0.779
KPNA3	TNP2	9606.ENSP00000261667	9606.ENSP00000325738	0	0	0	0	0	0	0	0.771	0.771
KPNA3	KPNA4	9606.ENSP00000261667	9606.ENSP00000334373	0	0	0.049	0.983	0.337	0.696	0.900	0.221	0.982
KPNA4	NUPR1	9606.ENSP00000334373	9606.ENSP00000379003	0	0	0	0	0	0.292	0	0.642	0.735
KPNA4	TNPO1	9606.ENSP00000334373	9606.ENSP00000336712	0	0	0	0	0.436	0.227	0	0.582	0.802
KRT8	TP53	9606.ENSP00000449404	9606.ENSP00000269305	0	0	0	0	0.089	0.125	0	0.727	0.763
L3MBTL1	TP53	9606.ENSP00000402107	9606.ENSP00000269305	0	0	0	0	0.060	0.488	0.700	0.891	0.982
LGR4	RNF43	9606.ENSP00000368516	9606.ENSP00000463069	0	0	0	0	0.044	0	0.500	0.986	0.992
LHCGR	NPPA	9606.ENSP00000294954	9606.ENSP00000365663	0	0	0	0	0.112	0	0.900	0.063	0.909
LHCGR	POMC	9606.ENSP00000294954	9606.ENSP00000384092	0	0	0	0	0.109	0	0.900	0.395	0.941
LIPC	PNPLA3	9606.ENSP00000299022	9606.ENSP00000216180	0	0	0	0	0.065	0	0.900	0.570	0.956
LIPC	LMF1	9606.ENSP00000299022	9606.ENSP00000262301	0	0	0	0	0	0.303	0.700	0.903	0.977
LIPC	LPIN1	9606.ENSP00000299022	9606.ENSP00000397908	0	0	0	0	0.063	0.046	0.650	0.302	0.752
LIPC	PNPLA2	9606.ENSP00000299022	9606.ENSP00000337701	0	0	0	0	0	0	0.900	0.580	0.956
LIPE	PNPLA3	9606.ENSP00000244289	9606.ENSP00000216180	0	0	0	0	0.102	0.079	0	0.869	0.883
LIPE	SREBF1	9606.ENSP00000244289	9606.ENSP00000348069	0	0	0	0	0.053	0.086	0	0.755	0.769
LIPE	PPARG	9606.ENSP00000244289	9606.ENSP00000287820	0	0	0	0	0.125	0.050	0	0.842	0.857
LIPE	PRKAR1B	9606.ENSP00000244289	9606.ENSP00000385749	0	0	0	0	0.049	0	0.900	0.100	0.906
LIPE	PRKAB1	9606.ENSP00000244289	9606.ENSP00000441369	0	0	0	0	0	0.066	0.900	0.170	0.915
LIPE	PRKAA1	9606.ENSP00000244289	9606.ENSP00000346148	0	0	0	0	0	0.045	0.900	0.300	0.927
LIPE	PNPLA2	9606.ENSP00000244289	9606.ENSP00000337701	0	0	0	0	0.125	0.064	0	0.968	0.971
LMNA	TMPO	9606.ENSP00000357283	9606.ENSP00000266732	0	0	0	0	0.044	0.875	0.500	0.838	0.989
LMNA	WRN	9606.ENSP00000357283	9606.ENSP00000298139	0	0	0	0	0.067	0	0	0.720	0.727
LMNA	SGCD	9606.ENSP00000357283	9606.ENSP00000338343	0	0	0	0	0.042	0	0	0.815	0.815
LMNA	SREBF1	9606.ENSP00000357283	9606.ENSP00000348069	0	0	0	0	0.067	0.696	0	0.790	0.935
LPIN1	PNPLA3	9606.ENSP00000397908	9606.ENSP00000216180	0	0	0	0	0.056	0	0.650	0.551	0.838
LPIN1	PPARG	9606.ENSP00000397908	9606.ENSP00000287820	0	0	0	0	0.045	0	0	0.909	0.909
LPIN1	PNPLA2	9606.ENSP00000397908	9606.ENSP00000337701	0	0	0	0	0	0	0.650	0.568	0.842
LPIN1	SREBF1	9606.ENSP00000397908	9606.ENSP00000348069	0	0	0	0	0.055	0	0	0.829	0.831
LRP1	SCARB2	9606.ENSP00000243077	9606.ENSP00000264896	0	0	0	0	0.080	0	0	0.723	0.735
MAD2L1	ZW10	9606.ENSP00000296509	9606.ENSP00000200135	0	0	0	0	0.088	0.226	0.500	0.528	0.811
MAD2L1	RAD51AP1	9606.ENSP00000296509	9606.ENSP00000228843	0	0	0	0	0.724	0	0	0.509	0.859
MAD2L1	SPDL1	9606.ENSP00000296509	9606.ENSP00000265295	0	0	0	0	0.340	0	0.500	0.189	0.709
MAD2L1	RFC3	9606.ENSP00000296509	9606.ENSP00000369411	0	0	0	0	0.779	0.069	0	0.369	0.859
MAD2L1	TPX2	9606.ENSP00000296509	9606.ENSP00000300403	0	0	0	0	0.543	0.075	0	0.701	0.863
MAD2L1	ZWINT	9606.ENSP00000296509	9606.ENSP00000363055	0	0	0	0	0.542	0.191	0.500	0.523	0.899
MAFG	NFE2L1	9606.ENSP00000350369	9606.ENSP00000354855	0	0	0	0	0.139	0.842	0	0.992	0.998
MAG	NGFR	9606.ENSP00000376048	9606.ENSP00000172229	0	0	0	0	0.063	0	0.500	0.749	0.872
MAG	MOBP	9606.ENSP00000376048	9606.ENSP00000312293	0	0	0	0	0.477	0	0	0.566	0.763
MAG	MUC1	9606.ENSP00000376048	9606.ENSP00000484824	0	0	0	0	0	0	0	0.852	0.852
MAG	SOX10	9606.ENSP00000376048	9606.ENSP00000380093	0	0	0	0	0.253	0	0.750	0.534	0.905
MAK16	WDR12	9606.ENSP00000353246	9606.ENSP00000261015	0	0	0	0	0.847	0.935	0.540	0.678	0.998
MAK16	TSR1	9606.ENSP00000353246	9606.ENSP00000301364	0	0	0	0	0.844	0	0	0.200	0.870
MAK16	PA2G4	9606.ENSP00000353246	9606.ENSP00000302886	0	0	0	0	0.369	0	0	0.627	0.754
MAK16	P2RY1	9606.ENSP00000353246	9606.ENSP00000304767	0	0	0	0	0.596	0.399	0	0	0.746
MAK16	SDAD1	9606.ENSP00000353246	9606.ENSP00000348596	0	0	0	0	0.889	0	0	0.081	0.893
MAK16	POLR1B	9606.ENSP00000353246	9606.ENSP00000444136	0	0	0	0	0.352	0	0	0.569	0.709
MAK16	MRPL22	9606.ENSP00000353246	9606.ENSP00000431040	0	0	0	0	0.086	0.746	0	0	0.758
MAK16	RRP15	9606.ENSP00000353246	9606.ENSP00000355899	0	0	0	0	0.878	0.555	0.540	0	0.972
MAP11	TRAPPC11	9606.ENSP00000324741	9606.ENSP00000335371	0	0	0	0	0	0	0.720	0.258	0.783
MAP1LC3B	PIK3C3	9606.ENSP00000498476	9606.ENSP00000262039	0	0	0	0	0.044	0	0.500	0.751	0.870
MAP1LC3B	WIPI1	9606.ENSP00000498476	9606.ENSP00000262139	0	0	0	0	0.262	0.096	0	0.627	0.730
MAP1LC3B	MAP1S	9606.ENSP00000498476	9606.ENSP00000325313	0	0	0	0	0.049	0.185	0	0.932	0.943
MAP1LC3B	MFN1	9606.ENSP00000498476	9606.ENSP00000420617	0	0	0	0	0.054	0.092	0.500	0.697	0.852
MAP1S	PIK3C3	9606.ENSP00000325313	9606.ENSP00000262039	0	0	0	0	0.054	0	0	0.697	0.701
MAP2K3	TRAF2	9606.ENSP00000345083	9606.ENSP00000247668	0	0	0	0	0.083	0	0.900	0.202	0.920
MAP2K3	RIPK1	9606.ENSP00000345083	9606.ENSP00000259808	0	0	0.113	0.641	0.092	0.043	0.900	0.120	0.919
MAP2K3	TP53	9606.ENSP00000345083	9606.ENSP00000269305	0	0	0	0	0.100	0.180	0	0.640	0.711
MAP2K3	MAPK8IP2	9606.ENSP00000345083	9606.ENSP00000330572	0	0	0	0	0.042	0.510	0	0.860	0.928
MAP2K3	TRAF6	9606.ENSP00000345083	9606.ENSP00000433623	0	0	0	0	0.055	0	0.400	0.521	0.704
MAP2K3	MAP3K4	9606.ENSP00000345083	9606.ENSP00000375986	0	0	0	0.671	0.042	0.775	0.900	0.498	0.987
MAP2K7	TRAF2	9606.ENSP00000381070	9606.ENSP00000247668	0	0	0	0	0.060	0.095	0.900	0.220	0.924
MAP2K7	RIPK1	9606.ENSP00000381070	9606.ENSP00000259808	0	0	0	0.594	0.077	0.113	0.900	0.140	0.920
MAP2K7	MAPK8IP2	9606.ENSP00000381070	9606.ENSP00000330572	0	0	0	0	0.053	0.555	0.900	0.939	0.997
MAP4K1	MAPK8IP2	9606.ENSP00000465039	9606.ENSP00000330572	0	0	0	0	0	0	0.900	0.081	0.904
MAP4K1	NCK1	9606.ENSP00000465039	9606.ENSP00000417273	0	0	0	0	0.044	0.764	0	0.371	0.845
MAPRE3	PDE4DIP	9606.ENSP00000233121	9606.ENSP00000358363	0	0	0	0	0.068	0.351	0	0.594	0.733
MAT1A	MTHFR	9606.ENSP00000361287	9606.ENSP00000365770	0.120	0	0	0	0.601	0	0.407	0.729	0.936
MAVS	MGA	9606.ENSP00000401980	9606.ENSP00000219905	0	0	0	0	0.049	0.054	0	0.699	0.706
MAVS	TRAF2	9606.ENSP00000401980	9606.ENSP00000247668	0	0	0	0	0.047	0.994	0.900	0.610	0.999
MAVS	PLAAT4	9606.ENSP00000401980	9606.ENSP00000255688	0	0	0	0	0	0.750	0	0.101	0.765
MAVS	RIPK1	9606.ENSP00000401980	9606.ENSP00000259808	0	0	0	0	0.094	0.089	0.800	0.859	0.973
MAVS	TOMM70	9606.ENSP00000401980	9606.ENSP00000284320	0	0	0	0	0.049	0.295	0.900	0.783	0.983
MAVS	NOD2	9606.ENSP00000401980	9606.ENSP00000300589	0	0	0	0	0	0.045	0.900	0.952	0.995
MAVS	SLC35E1	9606.ENSP00000401980	9606.ENSP00000470652	0	0	0	0	0.772	0	0	0	0.772
MAVS	UBB	9606.ENSP00000401980	9606.ENSP00000478771	0	0	0	0	0.086	0.905	0	0.071	0.912
MAVS	MFN1	9606.ENSP00000401980	9606.ENSP00000420617	0	0	0	0	0.082	0.514	0.900	0.757	0.987
MAVS	TRAF6	9606.ENSP00000401980	9606.ENSP00000433623	0	0	0	0	0	0.999	0.900	0.994	0.999
MB	NGB	9606.ENSP00000352835	9606.ENSP00000298352	0	0	0	0	0	0	0	0.964	0.964
MB	MYL1	9606.ENSP00000352835	9606.ENSP00000307280	0	0	0	0	0.679	0	0	0.392	0.796
MBTD1	RUVBL1	9606.ENSP00000468304	9606.ENSP00000318297	0	0	0	0	0	0.721	0.900	0.226	0.976
MBTD1	RUVBL2	9606.ENSP00000468304	9606.ENSP00000473172	0	0	0	0	0.063	0.793	0.900	0.211	0.982
MED14	POLR3B	9606.ENSP00000323720	9606.ENSP00000228347	0	0	0	0	0.134	0.687	0	0.166	0.754
MED14	POLR2D	9606.ENSP00000323720	9606.ENSP00000272645	0	0	0	0	0.049	0.992	0	0.355	0.995
MED14	MED7	9606.ENSP00000323720	9606.ENSP00000286317	0	0	0	0	0.049	0.997	0.800	0.987	0.999
MED14	PPARG	9606.ENSP00000323720	9606.ENSP00000287820	0	0	0	0	0	0.314	0.500	0.509	0.816
MED14	POLR1B	9606.ENSP00000323720	9606.ENSP00000444136	0	0	0	0	0.161	0.687	0	0.166	0.762
MED14	TAF5	9606.ENSP00000323720	9606.ENSP00000358854	0	0	0	0	0.060	0.800	0	0.126	0.822
MED14	TAF6	9606.ENSP00000323720	9606.ENSP00000399982	0	0	0	0	0.098	0.800	0	0.126	0.828
MED14	TAF11	9606.ENSP00000323720	9606.ENSP00000354633	0	0	0	0	0.060	0.800	0	0.317	0.860
MED14	POLR2K	9606.ENSP00000323720	9606.ENSP00000342889	0	0	0	0	0	0.990	0	0	0.990
MED14	MED25	9606.ENSP00000323720	9606.ENSP00000326767	0	0	0	0	0.257	0.956	0.800	0.532	0.996
MED14	MED16	9606.ENSP00000323720	9606.ENSP00000325612	0	0	0	0	0.101	0.984	0.900	0.917	0.999
MED14	MED6	9606.ENSP00000323720	9606.ENSP00000481920	0	0	0	0	0.060	0.997	0.900	0.994	0.999
MED16	POLR2D	9606.ENSP00000325612	9606.ENSP00000272645	0	0	0	0	0.050	0.812	0	0.116	0.828
MED16	MED7	9606.ENSP00000325612	9606.ENSP00000286317	0	0	0	0	0.060	0.967	0.800	0.722	0.998
MED16	TAF11	9606.ENSP00000325612	9606.ENSP00000354633	0	0	0	0	0	0.800	0	0	0.800
MED16	POLR2K	9606.ENSP00000325612	9606.ENSP00000342889	0	0	0	0	0	0.812	0	0	0.812
MED16	TAF6	9606.ENSP00000325612	9606.ENSP00000399982	0	0	0	0	0.089	0.800	0	0.060	0.813
MED16	TAF5	9606.ENSP00000325612	9606.ENSP00000358854	0	0	0	0	0	0.800	0	0.182	0.829
MED16	MED25	9606.ENSP00000325612	9606.ENSP00000326767	0	0	0	0	0.277	0.978	0.800	0.375	0.997
MED16	MED6	9606.ENSP00000325612	9606.ENSP00000481920	0	0	0	0	0	0.957	0.900	0.773	0.998
MED25	POLR2D	9606.ENSP00000326767	9606.ENSP00000272645	0	0	0	0	0.049	0.812	0	0.057	0.816
MED25	MED7	9606.ENSP00000326767	9606.ENSP00000286317	0	0	0	0	0	0.939	0.800	0.429	0.992
MED25	TAF11	9606.ENSP00000326767	9606.ENSP00000354633	0	0	0	0	0	0.800	0	0	0.800
MED25	POLR2K	9606.ENSP00000326767	9606.ENSP00000342889	0	0	0	0	0	0.812	0	0.043	0.812
MED25	TAF6	9606.ENSP00000326767	9606.ENSP00000399982	0	0	0	0	0.102	0.801	0	0	0.813
MED25	TAF5	9606.ENSP00000326767	9606.ENSP00000358854	0	0	0	0	0.049	0.812	0	0.052	0.816
MED25	MED6	9606.ENSP00000326767	9606.ENSP00000481920	0	0	0	0	0	0.947	0.800	0.802	0.997
MED6	POLR2D	9606.ENSP00000481920	9606.ENSP00000272645	0	0	0	0	0.060	0.992	0	0.422	0.995
MED6	MED7	9606.ENSP00000481920	9606.ENSP00000286317	0	0	0	0	0.175	0.997	0.800	0.986	0.999
MED6	POLR2K	9606.ENSP00000481920	9606.ENSP00000342889	0	0	0	0	0.128	0.986	0	0.085	0.988
MED6	TAF11	9606.ENSP00000481920	9606.ENSP00000354633	0	0	0	0	0.117	0.800	0	0.270	0.859
MED6	TAF5	9606.ENSP00000481920	9606.ENSP00000358854	0	0	0	0	0.062	0.800	0	0.259	0.849
MED6	TAF6	9606.ENSP00000481920	9606.ENSP00000399982	0	0	0	0	0	0.800	0	0.305	0.855
MED7	POLR3B	9606.ENSP00000286317	9606.ENSP00000228347	0	0	0	0	0.067	0.749	0	0	0.755
MED7	POLR2D	9606.ENSP00000286317	9606.ENSP00000272645	0	0	0	0	0.049	0.986	0	0.362	0.990
MED7	POLR1B	9606.ENSP00000286317	9606.ENSP00000444136	0	0	0	0	0.049	0.749	0	0	0.751
MED7	TAF11	9606.ENSP00000286317	9606.ENSP00000354633	0	0	0	0	0.143	0.800	0	0.166	0.844
MED7	TAF6	9606.ENSP00000286317	9606.ENSP00000399982	0	0	0	0	0	0.848	0	0.103	0.858
MED7	TAF5	9606.ENSP00000286317	9606.ENSP00000358854	0	0	0	0	0.060	0.806	0	0.349	0.871
MED7	POLR2K	9606.ENSP00000286317	9606.ENSP00000342889	0	0	0	0	0.183	0.986	0	0	0.988
MEP1B	XPNPEP2	9606.ENSP00000269202	9606.ENSP00000360147	0	0	0	0	0.118	0.053	0.900	0.463	0.949
MFN1	TOMM70	9606.ENSP00000420617	9606.ENSP00000284320	0	0	0	0	0.085	0.052	0.720	0.647	0.902
MFN1	RHOT2	9606.ENSP00000420617	9606.ENSP00000321971	0.041	0	0	0	0.068	0.103	0.500	0.923	0.963
MFN1	TRAK1	9606.ENSP00000420617	9606.ENSP00000328998	0	0	0	0	0.090	0	0	0.704	0.719
MGA	RUVBL1	9606.ENSP00000219905	9606.ENSP00000318297	0	0	0	0	0.042	0	0.900	0	0.900
MGA	TAF6	9606.ENSP00000219905	9606.ENSP00000399982	0	0	0	0	0.042	0.067	0.900	0	0.902
MGA	RUVBL2	9606.ENSP00000219905	9606.ENSP00000473172	0	0	0	0	0.042	0.071	0.900	0	0.903
MGA	TEX10	9606.ENSP00000219905	9606.ENSP00000364037	0	0	0	0	0.060	0	0.900	0.059	0.903
MGA	PELP1	9606.ENSP00000219905	9606.ENSP00000301396	0	0	0	0	0.076	0.043	0.900	0.050	0.904
MICAL3	NEDD9	9606.ENSP00000416015	9606.ENSP00000368759	0	0	0	0	0.060	0.070	0	0.828	0.837
MICU1	UCP2	9606.ENSP00000493232	9606.ENSP00000499695	0	0	0	0	0.042	0	0	0.778	0.778
MIS12	ZWINT	9606.ENSP00000370557	9606.ENSP00000363055	0	0	0	0	0.056	0.923	0.540	0.731	0.989
MKLN1	RANBP9	9606.ENSP00000323527	9606.ENSP00000011619	0	0	0	0	0.108	0.837	0	0.993	0.998
MKLN1	RMND5B	9606.ENSP00000323527	9606.ENSP00000420875	0	0	0	0	0	0.206	0	0.665	0.722
MLH3	MSH5	9606.ENSP00000348020	9606.ENSP00000364855	0.061	0	0	0	0.333	0.569	0.500	0.912	0.986
MLST8	TELO2	9606.ENSP00000457870	9606.ENSP00000262319	0	0	0	0	0.200	0.127	0.900	0.929	0.994
MLST8	RPS6KB2	9606.ENSP00000457870	9606.ENSP00000308413	0	0.005	0	0	0.110	0.104	0.900	0.726	0.975
MLX	TFG	9606.ENSP00000246912	9606.ENSP00000240851	0	0	0	0	0.060	0.045	0	0.780	0.785
MMS19	PPAT	9606.ENSP00000359818	9606.ENSP00000264220	0	0	0	0	0.067	0.645	0	0.500	0.820
MMUT	TP53	9606.ENSP00000274813	9606.ENSP00000269305	0	0	0	0	0	0	0	0.751	0.751
MMUT	PCCA	9606.ENSP00000274813	9606.ENSP00000365462	0	0	0	0	0.152	0.099	0	0.887	0.906
MRPL11	POLR3B	9606.ENSP00000308897	9606.ENSP00000228347	0.070	0	0	0	0.532	0.443	0	0.166	0.771
MRPL11	PTCD3	9606.ENSP00000308897	9606.ENSP00000254630	0	0	0	0	0.054	0.809	0	0.430	0.888
MRPL11	MRPL16	9606.ENSP00000308897	9606.ENSP00000300151	0.059	0	0	0	0.532	0.994	0	0.560	0.998
MRPL11	POLR1B	9606.ENSP00000308897	9606.ENSP00000444136	0.070	0	0	0	0.535	0.443	0	0.166	0.772
MRPL11	PUS7L	9606.ENSP00000308897	9606.ENSP00000343081	0	0	0	0	0.075	0.788	0	0	0.795
MRPL11	MRPL18	9606.ENSP00000308897	9606.ENSP00000356001	0	0	0	0	0.227	0.883	0	0	0.906
MRPL11	MRPL42	9606.ENSP00000308897	9606.ENSP00000449884	0	0	0	0	0.157	0.924	0	0.340	0.954
MRPL11	MRPS18A	9606.ENSP00000308897	9606.ENSP00000361206	0	0	0	0	0.270	0.952	0	0.486	0.980
MRPL11	MRPL22	9606.ENSP00000308897	9606.ENSP00000431040	0.070	0	0	0	0.606	0.988	0	0.549	0.997
MRPL16	POLR3B	9606.ENSP00000300151	9606.ENSP00000228347	0.070	0	0	0	0.541	0.310	0	0.166	0.721
MRPL16	PTCD3	9606.ENSP00000300151	9606.ENSP00000254630	0	0	0	0	0.218	0.815	0	0.125	0.862
MRPL16	POLR1B	9606.ENSP00000300151	9606.ENSP00000444136	0.070	0	0	0	0.535	0.310	0	0.166	0.718
MRPL16	MRPL18	9606.ENSP00000300151	9606.ENSP00000356001	0	0	0	0	0.327	0.885	0	0	0.920
MRPL16	MRPL42	9606.ENSP00000300151	9606.ENSP00000449884	0	0	0	0	0.085	0.927	0	0.484	0.963
MRPL16	MRPS18A	9606.ENSP00000300151	9606.ENSP00000361206	0	0	0	0	0.511	0.974	0	0.528	0.993
MRPL16	MRPL22	9606.ENSP00000300151	9606.ENSP00000431040	0.070	0	0	0	0.655	0.993	0	0.336	0.998
MRPL18	PTCD3	9606.ENSP00000356001	9606.ENSP00000254630	0	0	0	0	0.075	0.815	0	0	0.821
MRPL18	MRPL22	9606.ENSP00000356001	9606.ENSP00000431040	0	0	0	0	0.223	0.896	0	0	0.916
MRPL18	MRPL42	9606.ENSP00000356001	9606.ENSP00000449884	0	0	0	0	0.291	0.917	0	0	0.939
MRPL18	MRPS18A	9606.ENSP00000356001	9606.ENSP00000361206	0	0	0	0	0.298	0.923	0	0	0.944
MRPL22	POLR3B	9606.ENSP00000431040	9606.ENSP00000228347	0.091	0	0	0	0.602	0.400	0	0.204	0.804
MRPL22	PTCD3	9606.ENSP00000431040	9606.ENSP00000254630	0	0	0	0	0.097	0.815	0	0	0.825
MRPL22	PA2G4	9606.ENSP00000431040	9606.ENSP00000302886	0.079	0	0	0	0.543	0.321	0	0.132	0.718
MRPL22	MRPS18A	9606.ENSP00000431040	9606.ENSP00000361206	0	0	0	0	0.371	0.954	0	0.243	0.976
MRPL22	POLR1B	9606.ENSP00000431040	9606.ENSP00000444136	0.091	0	0	0	0.596	0.400	0	0.204	0.801
MRPL22	MRPL42	9606.ENSP00000431040	9606.ENSP00000449884	0	0	0	0	0.307	0.963	0	0	0.974
MRPL42	PTCD3	9606.ENSP00000449884	9606.ENSP00000254630	0	0	0	0	0.097	0.820	0.540	0.542	0.961
MRPL42	MRPS18A	9606.ENSP00000449884	9606.ENSP00000361206	0	0	0	0	0.317	0.928	0.900	0.488	0.997
MRPS18A	PTCD3	9606.ENSP00000361206	9606.ENSP00000254630	0	0	0	0	0.140	0.846	0.540	0.150	0.941
MTMR8	PIK3C3	9606.ENSP00000363985	9606.ENSP00000262039	0	0	0	0	0	0.075	0.650	0.449	0.806
MUC1	TP53	9606.ENSP00000484824	9606.ENSP00000269305	0	0	0	0	0	0.294	0	0.954	0.966
MUC1	MUC13	9606.ENSP00000484824	9606.ENSP00000485028	0	0	0	0	0.090	0.098	0.500	0.879	0.943
MYBPC2	MYL9	9606.ENSP00000350332	9606.ENSP00000279022	0	0	0	0	0.057	0.125	0	0.682	0.715
MYBPC2	MYL1	9606.ENSP00000350332	9606.ENSP00000307280	0	0	0	0	0.513	0.125	0.500	0.494	0.877
MYBPC2	MYH7	9606.ENSP00000350332	9606.ENSP00000347507	0	0	0	0	0.451	0.100	0	0.598	0.784
MYBPC2	NEB	9606.ENSP00000350332	9606.ENSP00000484342	0	0	0	0	0.302	0.053	0	0.760	0.827
MYBPC3	MYL9	9606.ENSP00000442795	9606.ENSP00000279022	0	0	0	0	0.057	0.125	0	0.713	0.742
MYBPC3	MYL1	9606.ENSP00000442795	9606.ENSP00000307280	0	0	0	0	0.140	0.125	0.500	0.434	0.758
MYBPC3	TCAP	9606.ENSP00000442795	9606.ENSP00000312624	0	0	0	0	0.142	0	0	0.862	0.876
MYBPC3	SCN5A	9606.ENSP00000442795	9606.ENSP00000328968	0	0	0	0	0.108	0.045	0	0.792	0.807
MYBPC3	MYH7	9606.ENSP00000442795	9606.ENSP00000347507	0	0	0	0	0.115	0.483	0.900	0.976	0.998
MYBPC3	PDE4DIP	9606.ENSP00000442795	9606.ENSP00000358363	0	0	0	0	0	0.328	0	0.672	0.771
MYBPC3	NEB	9606.ENSP00000442795	9606.ENSP00000484342	0	0	0	0	0.110	0.053	0	0.805	0.822
MYBPH	SLAMF1	9606.ENSP00000255416	9606.ENSP00000438406	0	0	0	0	0.042	0	0	0.994	0.994
MYCN	TP53	9606.ENSP00000281043	9606.ENSP00000269305	0	0	0	0	0.090	0	0	0.844	0.852
MYCN	ZFX	9606.ENSP00000281043	9606.ENSP00000368486	0	0	0	0	0	0.070	0	0.876	0.880
MYH13	MYL9	9606.ENSP00000404570	9606.ENSP00000279022	0	0	0	0	0.101	0.313	0.720	0.224	0.847
MYH13	MYL1	9606.ENSP00000404570	9606.ENSP00000307280	0	0	0	0	0.333	0.797	0.720	0.380	0.973
MYH13	MYH7	9606.ENSP00000404570	9606.ENSP00000347507	0	0	0.050	0.980	0.125	0	0.900	0.054	0.910
MYH13	MYL5	9606.ENSP00000404570	9606.ENSP00000383023	0	0	0	0	0.141	0.272	0.720	0.242	0.849
MYH13	MYH14	9606.ENSP00000404570	9606.ENSP00000493594	0	0	0.108	0.855	0	0.095	0.900	0.073	0.915
MYH14	MYL9	9606.ENSP00000493594	9606.ENSP00000279022	0	0	0	0	0.045	0.300	0.900	0.296	0.946
MYH14	MYL1	9606.ENSP00000493594	9606.ENSP00000307280	0	0	0	0	0.047	0.140	0.720	0.067	0.757
MYH14	MYH7	9606.ENSP00000493594	9606.ENSP00000347507	0	0	0.100	0.869	0	0.095	0.900	0.058	0.913
MYH14	MYL5	9606.ENSP00000493594	9606.ENSP00000383023	0	0	0	0	0	0.140	0.720	0.067	0.755
MYH15	MYL5	9606.ENSP00000273353	9606.ENSP00000383023	0	0	0	0	0.141	0.272	0.540	0.091	0.703
MYH15	MYL9	9606.ENSP00000273353	9606.ENSP00000279022	0	0	0	0	0.101	0.313	0.540	0.256	0.760
MYH15	MYL1	9606.ENSP00000273353	9606.ENSP00000307280	0	0	0	0	0.305	0.471	0.540	0.221	0.850
MYH7	MYL7	9606.ENSP00000347507	9606.ENSP00000223364	0	0	0	0	0.175	0.302	0	0.727	0.829
MYH7	MYL9	9606.ENSP00000347507	9606.ENSP00000279022	0	0	0	0	0.101	0.313	0.720	0.365	0.875
MYH7	MYL1	9606.ENSP00000347507	9606.ENSP00000307280	0	0	0	0	0.835	0.944	0.720	0.569	0.998
MYH7	TCAP	9606.ENSP00000347507	9606.ENSP00000312624	0	0	0	0	0.773	0	0	0.907	0.978
